src_ip,dst_ip,port,total_time_sec,ratio_down_up_bytes,num_connections,total_up_bytes,total_down_bytes,max_connections_5min,flag_high_connections,country_code,organization
192.168.108.155,13.107.6.156,443,1616413.0,8.577,16,133452,1144625,3,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,13.34.94.95,443,465.0,7.046,6,59585,419843,3,False,IE,
192.168.108.155,131.186.10.52,443,309.0,6.765,4,49947,337885,3,False,US,AS31898 ORACLE-BMC-31898
192.168.108.155,131.253.27.169,443,0.0,6.976,1,2978,20775,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,134.70.64.123,443,5.0,11.256,2,27425,308685,2,False,GB,AS31898 ORACLE-BMC-31898
192.168.108.155,142.250.184.149,443,1910.0,50.293,3,53270,2679084,2,False,US,AS15169 GOOGLE
192.168.108.155,142.250.184.168,443,1732.0,32.311,3,31732,1025277,2,False,US,AS15169 GOOGLE
192.168.108.155,142.250.184.196,443,2292.0,38.548,3,58711,2263202,2,False,US,AS15169 GOOGLE
192.168.108.155,142.250.200.68,443,2679907.0,8.488,204,2378372,20186761,4,True,US,AS15169 GOOGLE
192.168.108.155,143.42.156.177,443,1513.0,8.194,16,171121,1402134,4,False,US,AS63949 Akamai Connected Cloud
192.168.108.155,143.42.178.138,443,77.0,7.873,2,21278,167529,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.155,146.75.89.140,443,1822828.0,8.772,5,57066,500559,2,False,PT,AS54113 FASTLY
192.168.108.155,146.75.90.137,443,104.0,7.650,2,14384,110043,2,False,PT,AS54113 FASTLY
192.168.108.155,146.75.90.167,443,1435471.0,8.976,29,345413,3100350,4,False,PT,AS54113 FASTLY
192.168.108.155,148.69.168.40,443,2683249.0,8.631,72,874784,7550434,4,False,PT,AS12353 Vodafone Portugal - Communicacoes Pessoais S.A.
192.168.108.155,15.230.101.9,443,135.0,7.435,3,33423,248504,2,False,US,
192.168.108.155,15.230.134.3,443,826.0,8.746,7,50784,444155,3,False,US,
192.168.108.155,15.230.255.56,443,420.0,9.321,4,59866,558005,2,False,GB,
192.168.108.155,150.222.136.172,443,558.0,7.143,7,103278,737734,3,False,US,
192.168.108.155,150.222.180.114,443,0.0,7.743,1,7567,58595,1,False,US,
192.168.108.155,150.222.67.32,443,526.0,8.708,6,48276,420391,3,False,GB,
192.168.108.155,157.240.212.174,443,2742393.0,8.616,134,1487645,12817094,4,True,PT,AS32934 FACEBOOK
192.168.108.155,157.240.212.35,443,2722309.0,8.664,103,1181087,10233107,5,True,PT,AS32934 FACEBOOK
192.168.108.155,157.240.212.60,443,2759903.0,8.948,74,809436,7242768,4,False,PT,AS32934 FACEBOOK
192.168.108.155,157.56.10.118,443,353.0,8.764,4,46442,407007,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,168.61.129.54,443,1549.0,8.022,14,149260,1197384,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,168.63.88.61,443,0.0,6.835,1,13982,95566,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,169.155.145.29,443,673.0,8.389,7,78238,656364,3,False,US,AS31898 ORACLE-BMC-31898
192.168.108.155,172.104.200.227,443,459.0,8.316,4,30118,250453,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.155,172.104.217.39,443,0.0,10.662,1,7104,75740,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.155,172.217.17.14,443,2731314.0,8.631,258,3037851,26218662,5,True,US,AS15169 GOOGLE
192.168.108.155,173.230.158.180,443,108.0,8.421,3,21903,184448,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.155,173.230.158.7,443,0.0,8.713,1,7523,65550,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.155,176.32.125.168,443,388.0,7.981,4,47716,380808,2,False,US,
192.168.108.155,178.79.155.150,443,0.0,11.546,1,8338,96267,1,False,GB,AS63949 Akamai Connected Cloud
192.168.108.155,178.79.158.87,443,318.0,8.346,4,64695,539932,2,False,GB,AS63949 Akamai Connected Cloud
192.168.108.155,18.154.48.124,443,2633357.0,9.276,26,251945,2337081,4,False,US,AS16509 AMAZON-02
192.168.108.155,18.67.242.41,443,1633362.0,7.517,6,70133,527185,3,False,US,AS16509 AMAZON-02
192.168.108.155,185.15.58.224,443,2726225.0,8.435,90,1077694,9090095,5,False,US,AS14907 WIKIMEDIA
192.168.108.155,185.88.181.4,443,2712164.0,8.137,55,603559,4910928,5,False,NL,AS46652 SERVERSTACK-ASN
192.168.108.155,185.88.181.55,443,1341222.0,8.278,31,353451,2925921,4,False,NL,AS46652 SERVERSTACK-ASN
192.168.108.155,192.168.108.226,53,2730550.0,2.366,190,36976,87499,10,True,,
192.168.108.155,192.168.108.234,53,2692843.0,2.215,186,37698,83484,9,True,,
192.168.108.155,192.168.108.240,443,2745601.0,8.424,551,6096826,51358386,5,True,,
192.168.108.155,192.29.130.23,443,0.0,5.265,1,10043,52878,1,False,BR,AS31898 ORACLE-BMC-31898
192.168.108.155,193.126.232.45,443,2493070.0,8.798,70,831828,7318295,4,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.155,193.126.240.146,443,2659344.0,8.182,71,700768,5733618,5,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.155,193.137.20.123,443,2399889.0,7.860,17,197919,1555682,3,False,PT,"AS1930 Fundacao para a Ciencia e a Tecnologia, I.P."
192.168.108.155,198.54.117.212,443,0.0,8.912,1,5410,48214,1,False,US,AS22612 NAMECHEAP-NET
192.168.108.155,199.30.31.46,443,1102.0,9.107,11,97493,887840,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,20.143.38.52,443,220.0,7.103,3,38571,273984,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,204.79.197.212,443,2631183.0,8.944,46,545405,4878331,5,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,205.251.226.26,443,696.0,6.941,8,79000,548354,4,False,US,
192.168.108.155,205.251.250.209,443,0.0,6.603,1,17947,118505,1,False,US,
192.168.108.155,205.251.254.30,443,0.0,6.473,1,17865,115646,1,False,US,
192.168.108.155,213.13.146.142,443,2744060.0,8.514,151,1837306,15642536,5,True,PT,AS3243 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.155,216.39.157.250,443,435.0,9.559,7,84800,810619,4,False,US,
192.168.108.155,216.58.215.131,443,2676960.0,8.516,180,2121141,18063366,5,True,US,AS15169 GOOGLE
192.168.108.155,23.103.191.71,443,0.0,8.238,1,15611,128607,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,23.103.199.45,443,0.0,9.187,1,9083,83450,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,23.49.244.54,443,1345.0,8.713,13,134827,1174808,3,False,PT,AS16625 AKAMAI-AS
192.168.108.155,23.97.122.84,443,216.0,6.723,3,33511,225284,2,False,BR,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,3.33.47.158,443,89.0,8.169,2,40954,334534,1,False,US,AS16509 AMAZON-02
192.168.108.155,34.3.0.210,443,208.0,8.401,2,14092,118389,2,False,US,AS396982 GOOGLE-CLOUD-PLATFORM
192.168.108.155,40.112.38.228,443,79.0,9.672,3,47586,460241,3,False,NL,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,40.123.169.208,443,0.0,11.863,1,10772,127785,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,40.123.184.212,443,185.0,9.117,2,13139,119782,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,40.77.165.83,443,103.0,6.996,2,26999,188888,2,False,IE,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,40.77.201.160,443,145.0,10.070,3,20270,204118,3,False,HK,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,40.77.201.48,443,126.0,7.306,2,41526,303408,1,False,HK,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,40.79.49.146,443,17.0,7.829,2,20604,161312,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,40.79.9.176,443,121.0,10.878,2,31103,338331,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,40.96.46.48,443,0.0,6.214,1,9173,57002,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,45.79.242.76,443,0.0,9.977,1,16895,168553,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.155,46.51.208.175,443,0.0,8.715,1,12800,111546,1,False,US,
192.168.108.155,51.141.129.224,443,107.0,6.267,2,40330,252742,1,False,GB,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,52.108.140.232,443,120.0,7.475,2,17752,132701,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,52.112.213.166,443,256.0,8.128,4,32910,267477,2,False,FR,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,52.126.219.61,443,950.0,10.337,11,96772,1000319,4,False,US,AS8070 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,52.126.236.170,443,722.0,7.921,8,90795,719197,4,False,US,AS8070 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,52.127.119.102,443,60.0,6.421,2,24910,159952,2,False,US,AS8070 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,52.165.49.63,443,171.0,6.640,3,29435,195440,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,52.176.238.222,443,206.0,11.053,2,22372,247280,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,52.185.112.37,443,93.0,6.125,2,20941,128262,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,52.185.49.182,443,48.0,11.235,2,28810,323683,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,52.245.65.205,443,540.0,7.462,6,69197,516364,4,False,GB,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,52.245.71.224,443,564.0,8.278,8,116743,966361,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,52.46.165.23,443,561.0,6.667,7,75963,506455,4,False,US,
192.168.108.155,52.93.59.222,443,95.0,6.529,2,28308,184830,1,False,US,
192.168.108.155,52.94.29.138,443,0.0,10.428,1,5566,58043,1,False,US,AS16509 AMAZON-02
192.168.108.155,52.95.28.154,443,124.0,9.879,2,19791,195518,2,False,US,AS16509 AMAZON-02
192.168.108.155,52.96.11.222,443,0.0,8.519,1,6518,55528,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,54.155.178.5,443,1298496.0,6.987,10,96599,674922,3,False,IE,AS16509 AMAZON-02
192.168.108.155,54.192.95.95,443,2628086.0,7.048,10,124509,877596,2,False,US,AS16509 AMAZON-02
192.168.108.155,54.240.228.31,443,561.0,7.781,4,30516,237460,2,False,US,
192.168.108.155,62.28.254.212,443,2698707.0,8.599,44,477038,4102013,5,False,PT,AS15525 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.155,62.28.254.215,443,2715214.0,8.332,61,813527,6778146,4,False,PT,AS15525 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.155,65.52.109.169,443,27.0,8.643,2,18516,160041,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,65.55.145.75,443,373.0,7.884,5,45121,355745,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,65.55.250.140,443,21.0,6.351,2,25209,160097,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.155,66.22.228.20,443,282.0,9.670,3,48717,471110,2,False,US,AS15169 GOOGLE
192.168.108.155,66.254.114.41,443,2193824.0,9.196,17,174742,1606974,4,False,US,AS29789 REFLECTED
192.168.108.155,69.164.206.122,443,0.0,4.940,1,6502,32119,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.155,88.157.217.145,443,2723922.0,8.246,112,1242926,10249656,4,True,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.155,88.157.217.146,443,2500478.0,8.463,76,907577,7680394,4,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.155,88.157.217.148,443,2592399.0,8.531,12,161264,1375782,3,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.155,94.46.135.219,443,673.0,9.037,7,98806,892913,3,False,PT,AS24768 Almouroltec Servicos De Informatica E Internet Lda
192.168.108.155,99.77.254.242,443,0.0,6.749,1,13584,91672,1,False,US,AS14618 AMAZON-AES
192.168.108.156,104.17.45.30,443,536794.0,8.321,28,317715,2643722,7,False,NA,AS13335 CLOUDFLARENET
192.168.108.156,104.212.68.184,443,406.0,7.830,4,67715,530221,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,104.22.47.238,443,363510.0,7.986,13,163427,1305048,4,False,NA,AS13335 CLOUDFLARENET
192.168.108.156,104.244.42.193,443,1556229.0,8.641,118,1175084,10154144,5,True,US,AS13414 TWITTER
192.168.108.156,104.26.3.6,443,949632.0,8.293,15,149300,1238136,3,False,NA,AS13335 CLOUDFLARENET
192.168.108.156,104.83.180.153,443,452411.0,7.679,7,72150,554047,3,False,ES,AS16625 AKAMAI-AS
192.168.108.156,108.157.98.113,443,1085609.0,8.443,18,209279,1766854,3,False,US,AS16509 AMAZON-02
192.168.108.156,108.157.98.51,443,404.0,6.475,4,36035,233333,2,False,US,AS16509 AMAZON-02
192.168.108.156,129.146.5.227,443,287.0,7.817,5,68810,537883,4,False,US,AS31898 ORACLE-BMC-31898
192.168.108.156,13.107.19.117,443,207.0,9.387,3,18181,170662,3,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,13.107.237.42,443,617524.0,8.152,15,233253,1901422,4,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,13.107.42.14,443,1220491.0,8.638,32,326904,2823894,4,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,13.107.42.21,443,1917.0,38.194,3,26025,993991,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,13.107.42.22,443,2017.0,30.731,3,53298,1637899,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,13.107.42.27,443,2039.0,24.462,3,42375,1036588,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,13.107.42.31,443,2016.0,34.015,3,41642,1416460,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,13.107.42.7,443,2159.0,40.057,3,35759,1432396,2,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,13.107.54.86,443,393.0,7.580,5,46408,351761,3,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,13.107.6.156,443,756251.0,9.512,7,87711,834286,3,False,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,13.34.14.143,443,87.0,7.632,2,21165,161536,2,False,US,
192.168.108.156,13.34.14.251,443,504.0,8.058,6,54786,441449,3,False,BR,
192.168.108.156,130.35.99.77,443,0.0,11.911,1,11722,139626,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.156,137.116.98.96,443,0.0,9.013,1,5049,45506,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,139.144.134.20,443,892.0,7.535,10,117560,885760,4,False,US,AS63949 Akamai Connected Cloud
192.168.108.156,139.144.164.70,443,0.0,4.756,1,7794,37068,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.156,139.144.172.46,443,607.0,7.827,7,91985,719979,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.156,140.91.4.185,443,0.0,10.194,1,7361,75038,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.156,142.250.184.140,443,1992.0,50.336,3,24620,1239261,2,False,US,AS15169 GOOGLE
192.168.108.156,142.250.184.153,443,2081.0,35.220,3,54046,1903506,2,False,US,AS15169 GOOGLE
192.168.108.156,142.250.184.155,443,2302.0,52.338,3,38038,1990834,2,False,US,AS15169 GOOGLE
192.168.108.156,142.250.184.221,443,1709.0,30.917,3,27073,837013,2,False,US,AS15169 GOOGLE
192.168.108.156,142.250.184.241,443,2151.0,44.358,3,37569,1666496,2,False,US,AS15169 GOOGLE
192.168.108.156,142.250.184.243,443,1919.0,32.553,3,39452,1284294,2,False,US,AS15169 GOOGLE
192.168.108.156,142.250.184.247,443,2350.0,38.047,3,49235,1873224,2,False,US,AS15169 GOOGLE
192.168.108.156,142.250.200.68,443,1595277.0,8.557,231,2749820,23530757,5,True,US,AS15169 GOOGLE
192.168.108.156,143.244.201.208,443,520.0,8.716,5,66358,578394,3,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.156,143.42.229.56,443,166.0,8.126,3,27054,219846,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.156,146.75.89.140,443,532634.0,8.046,11,104601,841658,3,False,PT,AS54113 FASTLY
192.168.108.156,146.75.90.137,443,1402028.0,9.507,5,62810,597140,2,False,PT,AS54113 FASTLY
192.168.108.156,146.75.90.167,443,36477.0,9.432,6,64630,609604,3,False,PT,AS54113 FASTLY
192.168.108.156,147.154.113.63,443,781.0,7.322,9,113187,828789,4,False,US,AS31898 ORACLE-BMC-31898
192.168.108.156,148.69.168.40,443,597845.0,8.589,53,521477,4479218,4,False,PT,AS12353 Vodafone Portugal - Communicacoes Pessoais S.A.
192.168.108.156,15.230.143.67,443,0.0,9.046,1,9873,89308,1,False,IT,
192.168.108.156,15.230.192.127,443,198.0,7.894,3,45354,358009,2,False,US,
192.168.108.156,150.222.66.231,443,164.0,10.950,2,13942,152661,2,False,US,
192.168.108.156,151.236.218.22,443,0.0,9.577,1,8946,85678,1,False,GB,AS63949 Akamai Connected Cloud
192.168.108.156,151.236.222.107,443,1653.0,8.920,15,150393,1341491,4,False,GB,AS63949 Akamai Connected Cloud
192.168.108.156,157.240.212.174,443,1338957.0,8.200,131,1602973,13144851,4,True,PT,AS32934 FACEBOOK
192.168.108.156,157.240.212.35,443,1423414.0,8.255,160,1860460,15358427,4,True,PT,AS32934 FACEBOOK
192.168.108.156,157.240.212.60,443,1516612.0,7.992,63,716208,5724253,4,False,PT,AS32934 FACEBOOK
192.168.108.156,157.55.198.208,443,0.0,5.957,1,24976,148773,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,157.55.84.197,443,167.0,7.535,3,28673,216063,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,162.222.177.240,443,0.0,9.821,1,24202,237689,1,False,US,AS396982 GOOGLE-CLOUD-PLATFORM
192.168.108.156,172.104.206.188,443,549.0,8.033,7,83862,673684,4,False,IN,AS63949 Akamai Connected Cloud
192.168.108.156,172.217.17.14,443,1579412.0,8.431,200,2397765,20216389,5,True,US,AS15169 GOOGLE
192.168.108.156,173.255.220.44,443,913.0,8.584,8,156985,1347593,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.156,178.79.171.227,443,715.0,9.557,11,86355,825267,5,False,GB,AS63949 Akamai Connected Cloud
192.168.108.156,18.154.48.124,443,1452522.0,8.352,74,915888,7649260,5,False,US,AS16509 AMAZON-02
192.168.108.156,18.67.242.41,443,794.0,7.832,7,67168,526067,2,False,US,AS16509 AMAZON-02
192.168.108.156,185.15.58.224,443,1333365.0,8.686,125,1420869,12342297,7,True,US,AS14907 WIKIMEDIA
192.168.108.156,185.88.181.4,443,1418347.0,8.313,76,894688,7437208,4,False,NL,AS46652 SERVERSTACK-ASN
192.168.108.156,185.88.181.55,443,1243805.0,8.613,21,228330,1966624,4,False,NL,AS46652 SERVERSTACK-ASN
192.168.108.156,191.232.16.246,443,250.0,7.200,4,67215,483918,3,False,BR,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,191.232.16.92,443,877.0,7.538,10,90572,682764,4,False,BR,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,191.237.250.196,443,0.0,5.532,1,9949,55036,1,False,BR,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,192.133.79.120,443,50.0,8.907,2,9751,86857,1,False,CA,AS35995 TWITTER
192.168.108.156,192.168.108.226,53,1585027.0,2.242,257,52006,116586,9,True,,
192.168.108.156,192.168.108.234,53,1594145.0,2.283,202,40159,91676,15,True,,
192.168.108.156,192.168.108.240,443,1597120.0,8.570,649,7279668,62387668,5,True,,
192.168.108.156,193.126.232.45,443,1508973.0,8.836,77,837054,7395948,4,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.156,193.126.240.146,443,1595348.0,8.144,121,1414204,11517614,4,True,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.156,193.137.20.123,443,1448838.0,8.683,24,316622,2749154,3,False,PT,"AS1930 Fundacao para a Ciencia e a Tecnologia, I.P."
192.168.108.156,198.180.97.223,443,681.0,9.849,7,79267,780694,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,198.54.117.212,443,57.0,9.952,2,26433,263060,2,False,US,AS22612 NAMECHEAP-NET
192.168.108.156,199.127.232.146,443,228.0,9.660,3,38202,369014,2,False,US,AS16509 AMAZON-02
192.168.108.156,199.30.20.126,443,150.0,7.759,3,33646,261057,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,199.30.25.202,443,1428.0,7.806,19,239771,1871575,5,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,199.30.29.6,443,0.0,7.510,1,14249,107015,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,199.69.59.20,443,811.0,7.292,8,118605,864842,4,False,US,AS7018 ATT-INTERNET4
192.168.108.156,20.140.91.32,443,262.0,8.058,3,24720,199203,2,False,US,AS8070 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,204.79.197.212,443,1578983.0,8.498,163,1799679,15293233,5,True,US,AS8068 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,205.251.246.71,443,246.0,11.827,3,27324,323153,2,False,US,
192.168.108.156,212.71.244.85,443,557.0,7.046,6,96593,680554,3,False,GB,AS63949 Akamai Connected Cloud
192.168.108.156,213.13.146.142,443,1432571.0,8.322,123,1517243,12626087,4,True,PT,AS3243 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.156,216.58.215.131,443,1556195.0,8.847,111,1152006,10191997,5,True,US,AS15169 GOOGLE
192.168.108.156,23.103.210.110,443,138.0,7.731,2,16498,127552,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,23.49.244.54,443,21473.0,7.634,8,71969,549424,3,False,PT,AS16625 AKAMAI-AS
192.168.108.156,3.4.4.65,443,441.0,8.890,4,66332,589685,2,False,US,AS7224 AMAZON-AS
192.168.108.156,3.4.7.10,443,82.0,8.198,3,37316,305911,2,False,US,AS14618 AMAZON-AES
192.168.108.156,3.5.85.110,443,1011.0,8.766,10,104664,917495,4,False,US,AS16509 AMAZON-02
192.168.108.156,40.101.58.152,443,0.0,9.299,1,18351,170653,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,40.123.164.166,443,1132.0,7.846,12,167220,1312039,4,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,40.66.0.151,443,0.0,9.147,1,5587,51102,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,40.66.0.217,443,0.0,7.364,1,15093,111145,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,40.66.2.139,443,164.0,6.678,2,73654,491844,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,40.77.244.85,443,984.0,7.141,12,123595,882629,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,40.93.212.242,443,373.0,8.926,4,32642,291366,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,40.97.44.5,443,0.0,7.380,1,8967,66172,1,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,45.79.252.15,443,181.0,7.353,3,58592,430811,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.156,45.79.8.54,443,209.0,8.802,4,48461,426568,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.156,50.116.10.169,443,308.0,9.320,5,36819,343163,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.156,52.101.102.253,443,122.0,8.833,3,20731,183118,3,False,GB,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,52.102.166.16,443,84.0,7.856,2,22956,180352,1,False,GB,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,52.103.38.109,443,427.0,8.339,4,92507,771452,2,False,GB,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,52.113.133.38,443,0.0,5.178,1,6119,31683,1,False,JP,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,52.126.194.119,443,448.0,7.597,8,69909,531065,6,False,US,AS8070 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,52.126.206.240,443,951.0,8.765,11,112374,984935,5,False,US,AS8070 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,52.185.121.133,443,57.0,9.198,2,18077,166266,2,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,52.46.168.83,443,1085.0,8.625,11,102926,887762,4,False,US,
192.168.108.156,52.46.250.158,443,150.0,10.795,2,27002,291494,1,False,US,
192.168.108.156,52.46.252.141,443,0.0,8.846,1,6583,58231,1,False,US,
192.168.108.156,52.93.81.168,443,319.0,7.347,5,51529,378597,3,False,IE,
192.168.108.156,52.94.194.128,443,651.0,8.214,9,86546,710899,5,False,US,
192.168.108.156,54.192.95.95,443,1128857.0,8.118,38,410717,3334336,4,False,US,AS16509 AMAZON-02
192.168.108.156,62.28.254.212,443,1405134.0,8.779,53,649818,5704956,4,False,PT,AS15525 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.156,62.28.254.215,443,719628.0,8.462,37,409603,3465971,4,False,PT,AS15525 Servicos De Comunicacoes E Multimedia S.A.
192.168.108.156,63.246.119.117,443,444.0,6.808,5,74006,503846,3,False,US,
192.168.108.156,65.52.32.9,443,1250.0,8.757,13,133987,1173346,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,65.55.252.33,443,306.0,8.036,5,80558,647393,3,False,US,AS8075 MICROSOFT-CORP-MSN-AS-BLOCK
192.168.108.156,66.246.76.247,443,134.0,7.499,2,31737,237989,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.156,66.254.114.41,443,1081942.0,9.089,13,166923,1517173,3,False,US,AS29789 REFLECTED
192.168.108.156,69.55.49.239,443,127.0,10.017,2,45609,456867,2,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.156,74.207.237.205,443,379.0,8.117,5,130219,1056996,3,False,US,AS63949 Akamai Connected Cloud
