src_ip,dst_ip,port,total_time_sec,ratio_down_up_bytes,num_connections,total_up_bytes,total_down_bytes,max_connections_5min,flag_high_connections,country_code,organization
192.168.108.179,54.240.244.233,443,111.0,11.643,2,27831,324025,2,False,BR,AS16509 AMAZON-02
192.168.108.179,172.232.97.159,443,363.0,11.244,4,41495,466573,2,False,US,AS20940 Akamai International B.V.
192.168.108.179,15.230.41.176,443,0.0,10.868,1,10822,117613,1,False,CN,
192.168.108.18,185.199.110.159,443,62.0,13.273,2,26484,351527,2,False,US,AS54113 FASTLY
192.168.108.18,216.39.139.38,443,0.0,11.595,1,8369,97040,1,False,US,
192.168.108.18,151.148.36.137,443,8.0,11.494,2,10067,115707,2,False,US,AS14618 AMAZON-AES
192.168.108.180,104.26.3.6,443,0.0,13.014,1,5428,70642,1,False,,AS13335 CLOUDFLARENET
192.168.108.180,94.46.135.219,443,0.0,11.155,1,8909,99383,1,False,PT,AS24768 Almouroltec Servicos De Informatica E Internet Lda
192.168.108.180,138.1.19.128,443,250.0,10.651,4,47805,509167,3,False,GB,AS31898 ORACLE-BMC-31898
192.168.108.181,162.216.17.192,443,0.0,11.914,1,12205,145406,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.181,138.68.38.170,443,159.0,11.393,3,21242,242018,3,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.181,3.2.50.213,443,0.0,10.933,1,11545,126227,1,False,US,AS16509 AMAZON-02
192.168.108.182,54.155.178.5,443,0.0,12.305,1,15832,194810,1,False,IE,AS16509 AMAZON-02
192.168.108.182,139.144.240.41,443,0.0,12.24,1,11079,135603,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.182,15.230.141.168,443,0.0,11.878,1,3556,42238,1,False,CN,
192.168.108.183,172.104.205.213,443,49.0,12.179,2,19270,234692,2,False,DE,AS63949 Akamai Connected Cloud
192.168.108.183,207.127.124.102,443,78.0,12.023,2,16638,200034,2,False,US,AS31898 ORACLE-BMC-31898
192.168.108.183,139.144.164.192,443,0.0,11.825,1,7169,84776,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.184,134.70.10.172,443,0.0,13.618,1,5622,76559,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.184,134.70.33.102,443,0.0,12.546,1,4844,60775,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.184,15.230.43.188,443,0.0,12.351,1,13409,165618,1,False,GB,
192.168.108.185,18.154.41.91,443,314664.0,11.427,5,49996,571289,3,False,US,AS16509 AMAZON-02
192.168.108.185,146.75.89.140,443,112.0,11.08,2,11373,126018,2,False,PT,AS54113 FASTLY
192.168.108.185,108.157.98.51,443,0.0,10.845,1,8917,96703,1,False,US,AS16509 AMAZON-02
192.168.108.186,45.79.241.2,443,0.0,12.331,1,23049,284220,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.186,173.255.197.123,443,262.0,11.65,3,28315,329860,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.186,173.255.202.109,443,104.0,11.509,2,31901,367160,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.187,213.168.251.53,443,59.0,13.851,2,18171,251695,2,False,GB,AS63949 Akamai Connected Cloud
192.168.108.187,172.105.150.72,443,1.0,11.894,2,30485,362601,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.187,52.46.249.116,443,0.0,11.038,2,13507,149097,2,False,US,AS16509 AMAZON-02
192.168.108.188,52.94.76.23,443,0.0,16.08,1,7936,127609,1,False,US,AS16509 AMAZON-02
192.168.108.188,129.153.241.10,443,0.0,13.669,1,9540,130403,1,False,BR,AS31898 ORACLE-BMC-31898
192.168.108.188,147.154.58.3,443,0.0,12.969,1,8677,112530,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.189,134.70.62.128,443,0.0,12.719,1,8308,105673,1,False,GB,AS31898 ORACLE-BMC-31898
192.168.108.189,143.42.165.179,443,406.0,10.633,5,41713,443516,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.189,143.42.156.166,443,209.0,10.457,3,14885,155646,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.19,99.78.193.163,443,0.0,11.777,1,13920,163942,1,False,US,AS16509 AMAZON-02
192.168.108.19,172.232.16.46,443,138.0,11.149,2,30888,344371,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.19,108.157.98.51,443,170.0,10.469,2,27650,289473,2,False,US,AS16509 AMAZON-02
192.168.108.190,23.49.244.192,443,0.0,12.929,1,5139,66440,1,False,PT,AS16625 AKAMAI-AS
192.168.108.190,150.222.67.38,443,206.0,12.243,3,34635,424022,2,False,GB,
192.168.108.190,173.255.202.235,443,0.0,12.23,1,5789,70801,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.191,3.4.4.178,443,0.0,14.52,1,8508,123536,1,False,US,AS7224 AMAZON-AS
192.168.108.191,139.144.164.36,443,0.0,12.571,1,7388,92875,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.191,8.25.196.178,443,82.0,12.113,2,13950,168980,1,False,US,AS35995 TWITTER
192.168.108.192,155.248.139.11,443,99.0,11.338,2,19383,219766,1,False,ES,AS31898 ORACLE-BMC-31898
192.168.108.192,104.83.180.153,443,0.0,11.085,1,7297,80887,1,False,ES,AS16625 AKAMAI-AS
192.168.108.192,134.70.25.178,443,570.0,11.03,6,77433,854051,3,False,US,AS31898 ORACLE-BMC-31898
192.168.108.193,140.204.124.142,443,0.0,11.736,1,15071,176878,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.193,192.18.204.78,443,0.0,11.731,1,15875,186235,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.193,130.35.146.63,443,0.0,11.396,1,9170,104499,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.194,150.222.226.73,443,0.0,13.983,1,8635,120741,1,False,US,
192.168.108.194,130.35.103.12,443,0.0,12.463,1,12756,158984,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.194,172.67.73.32,443,110437.0,11.427,5,46653,533088,2,False,US,AS13335 CLOUDFLARENET
192.168.108.195,150.222.177.248,443,60.0,13.189,2,14184,187075,2,False,US,
192.168.108.195,198.74.62.175,443,0.0,13.054,1,9760,127408,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.195,186.192.81.5,443,0.0,12.867,1,8820,113487,1,False,BR,AS28604 Globo Comunicacao e Participacoes SA
192.168.108.196,150.222.102.187,443,0.0,13.131,1,18063,237192,1,False,US,
192.168.108.196,205.251.253.14,443,0.0,11.52,1,6034,69513,1,False,US,AS16509 AMAZON-02
192.168.108.196,179.60.194.244,443,101.0,11.332,2,25139,284867,2,False,MY,AS32934 FACEBOOK
192.168.108.197,209.123.162.193,443,0.0,14.362,1,8665,124451,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.197,172.232.96.62,443,5.0,12.905,2,33919,437740,2,False,US,AS20940 Akamai International B.V.
192.168.108.197,212.71.251.149,443,0.0,12.816,1,11348,145431,1,False,GB,AS63949 Akamai Connected Cloud
192.168.108.198,52.93.5.77,443,0.0,11.704,1,6587,77094,1,False,CA,
192.168.108.198,88.157.217.148,443,317589.0,10.081,14,181233,1827053,3,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.198,104.17.45.30,443,51426.0,9.949,4,49073,488219,2,False,,AS13335 CLOUDFLARENET
192.168.108.199,131.186.7.233,443,0.0,12.577,1,20677,260049,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.199,143.42.156.115,443,0.0,12.232,1,16807,205590,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.199,109.237.27.36,443,150.0,12.197,2,15280,186374,1,False,GB,AS63949 Akamai Connected Cloud
192.168.108.20,192.48.236.51,443,288.0,12.203,5,48841,596004,4,False,US,AS63179 TWITTER
192.168.108.20,23.49.244.192,443,0.0,10.684,1,8228,87910,1,False,PT,AS16625 AKAMAI-AS
192.168.108.20,13.34.23.175,443,0.0,10.093,1,14457,145908,1,False,US,
192.168.108.200,138.68.36.194,443,0.0,15.689,1,23051,361655,1,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.200,143.244.200.71,443,0.0,12.314,1,6165,75915,1,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.200,74.119.77.132,443,45.0,11.648,2,23298,271364,2,False,US,AS32934 FACEBOOK
192.168.108.201,185.88.181.4,443,81.0,10.742,2,31784,341433,2,False,NL,AS46652 SERVERSTACK-ASN
192.168.108.201,18.154.48.124,443,0.0,10.39,1,9586,99598,1,False,US,AS16509 AMAZON-02
192.168.108.201,143.42.153.36,443,0.0,10.267,1,4978,51107,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.202,15.230.56.43,443,0.0,15.399,1,5490,84541,1,False,US,
192.168.108.202,3.3.11.251,443,134.0,12.73,2,18060,229904,1,False,US,AS16509 AMAZON-02
192.168.108.202,179.60.194.161,443,97.0,11.847,3,32969,390592,3,False,MY,AS32934 FACEBOOK
192.168.108.203,52.95.40.202,443,0.0,12.478,1,11746,146564,1,False,US,
192.168.108.203,52.219.225.32,443,0.0,10.93,1,7265,79410,1,False,US,AS16509 AMAZON-02
192.168.108.203,147.154.53.134,443,0.0,10.266,1,2546,26137,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.204,129.146.13.207,443,0.0,13.88,1,5747,79767,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.204,178.79.144.42,443,0.0,12.745,1,7637,97337,1,False,GB,AS63949 Akamai Connected Cloud
192.168.108.204,3.4.10.86,443,0.0,12.188,1,17609,214627,1,False,US,
192.168.108.205,199.16.157.136,443,91.0,11.963,2,26132,312630,1,False,US,AS13414 TWITTER
192.168.108.205,134.70.59.40,443,130.0,11.525,2,23248,267938,2,False,GB,AS31898 ORACLE-BMC-31898
192.168.108.205,15.230.208.51,443,0.0,11.48,1,2694,30928,1,False,US,
192.168.108.206,173.230.158.188,443,65.0,10.823,3,28474,308178,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.206,137.184.247.92,443,270.0,10.315,3,17876,184383,2,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.206,74.207.244.135,443,0.0,10.244,1,7569,77539,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.207,199.127.234.169,443,52.0,11.932,2,25759,307344,2,False,US,AS16509 AMAZON-02
192.168.108.207,15.230.36.208,443,152.0,11.205,3,27198,304763,3,False,US,
192.168.108.207,140.204.70.162,443,218.0,10.419,3,40165,418478,2,False,GB,AS31898 ORACLE-BMC-31898
192.168.108.209,172.232.96.236,443,63.0,13.348,2,8880,118532,2,False,US,AS20940 Akamai International B.V.
192.168.108.209,150.222.110.163,443,0.0,11.44,1,14228,162763,1,False,US,
192.168.108.209,69.164.201.51,443,0.0,11.429,1,3249,37134,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.21,109.74.198.217,443,0.0,15.818,1,13292,210257,1,False,GB,AS63949 Akamai Connected Cloud
192.168.108.21,104.26.9.83,443,0.0,14.022,1,9795,137348,1,False,,AS13335 CLOUDFLARENET
192.168.108.21,140.204.112.249,443,0.0,12.193,1,17930,218612,1,False,ES,AS31898 ORACLE-BMC-31898
192.168.108.210,173.255.204.210,443,0.0,12.56,1,24343,305756,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.210,54.239.100.91,443,0.0,12.387,1,8262,102339,1,False,GB,
192.168.108.210,129.148.166.45,443,106.0,12.136,2,27759,336877,2,False,US,AS31898 ORACLE-BMC-31898
192.168.108.22,13.34.38.76,443,0.0,12.954,1,6596,85445,1,False,ES,
192.168.108.22,18.154.41.91,443,114.0,11.39,2,22955,261449,2,False,US,AS16509 AMAZON-02
192.168.108.22,54.240.229.226,443,82.0,10.874,2,16479,179188,2,False,US,
192.168.108.23,99.77.254.41,443,0.0,13.173,1,7697,101392,1,False,US,AS14618 AMAZON-AES
192.168.108.23,72.14.184.33,443,0.0,12.117,1,4403,53351,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.23,164.90.255.90,443,0.0,12.061,1,12755,153840,1,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.24,51.0.115.27,443,317.0,11.725,4,29316,343716,3,False,US,
192.168.108.24,129.146.14.162,443,176.0,11.163,2,19550,218243,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.24,199.16.159.218,443,30.0,11.082,2,21715,240638,1,False,US,AS13414 TWITTER
192.168.108.25,164.152.197.185,443,0.0,14.432,1,6145,88686,1,False,BR,AS31898 ORACLE-BMC-31898
192.168.108.25,45.79.14.84,443,0.0,11.99,1,9004,107956,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.25,147.154.32.109,443,0.0,11.352,1,9325,105856,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.26,170.187.134.94,443,0.0,13.073,1,13627,178141,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.26,15.230.59.146,443,127.0,12.59,2,24833,312650,2,False,JP,
192.168.108.26,54.240.245.220,443,0.0,11.672,1,4626,53994,1,False,BR,AS16509 AMAZON-02
192.168.108.27,143.42.154.68,443,141.0,10.472,2,32161,336775,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.27,173.230.158.219,443,387.0,10.377,8,98673,1023928,4,False,US,AS63949 Akamai Connected Cloud
192.168.108.27,104.83.180.153,443,0.0,10.12,1,22054,223180,1,False,ES,AS16625 AKAMAI-AS
192.168.108.28,45.60.74.62,443,0.0,13.038,1,7341,95709,1,False,US,AS19551 INCAPSULA
192.168.108.28,209.123.234.101,443,0.0,11.155,1,8677,96789,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.28,150.222.229.1,443,0.0,10.845,1,10583,114769,1,False,IT,
192.168.108.29,139.144.133.93,443,0.0,13.044,1,9458,123369,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.29,205.251.225.188,443,54.0,10.379,2,30476,316305,2,False,US,
192.168.108.29,139.144.247.79,443,124.0,10.344,2,28053,290182,1,False,GB,AS63949 Akamai Connected Cloud
192.168.108.30,172.67.73.32,443,270.0,12.058,3,25135,303084,2,False,US,AS13335 CLOUDFLARENET
192.168.108.30,97.107.142.139,443,0.0,11.857,1,13095,155270,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.30,15.230.168.149,443,68.0,11.229,2,20710,232556,1,False,US,
192.168.108.31,3.3.5.128,443,0.0,14.448,1,11800,170490,1,False,US,
192.168.108.31,147.154.119.105,443,0.0,13.484,1,9955,134232,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.31,50.116.4.89,443,0.0,12.59,1,9205,115895,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.32,172.104.193.71,443,0.0,15.383,1,9170,141059,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.32,172.232.48.119,443,0.0,11.476,1,11232,128898,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.32,15.230.173.51,443,0.0,11.132,1,3550,39518,1,False,GB,
192.168.108.33,23.49.244.54,443,2283737.0,10.09,5,51004,514625,4,False,PT,AS16625 AKAMAI-AS
192.168.108.33,193.137.20.123,443,783297.0,9.713,10,90651,880452,4,False,PT,"AS1930 Fundacao para a Ciencia e a Tecnologia, I.P."
192.168.108.33,138.1.81.176,443,397.0,9.612,6,58443,561768,3,False,GB,AS31898 ORACLE-BMC-31898
192.168.108.34,198.54.117.212,443,228.0,11.593,3,22963,266201,2,False,US,AS22612 NAMECHEAP-NET
192.168.108.34,150.222.229.1,443,85.0,10.103,2,33141,334840,2,False,IT,
192.168.108.34,150.222.0.34,443,0.0,10.09,1,19119,192902,1,False,BR,
192.168.108.35,109.74.206.66,443,266.0,12.219,4,20003,244413,2,False,GB,AS63949 Akamai Connected Cloud
192.168.108.35,45.79.10.204,443,121.0,11.604,2,18381,213289,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.35,52.46.251.5,443,298.0,11.307,4,40509,458041,2,False,US,
192.168.108.36,173.255.202.73,443,0.0,13.908,1,7394,102839,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.36,52.94.248.83,443,0.0,13.822,1,7725,106776,1,False,JP,
192.168.108.36,198.54.117.212,443,479417.0,12.001,3,35548,426627,2,False,US,AS22612 NAMECHEAP-NET
192.168.108.37,15.230.207.245,443,83.0,11.252,2,28145,316682,1,False,KR,
192.168.108.37,132.145.0.199,443,0.0,11.108,1,13771,152966,1,False,GB,AS31898 ORACLE-BMC-31898
192.168.108.37,205.147.88.204,443,0.0,11.016,1,13780,151800,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.38,134.70.199.114,443,0.0,13.87,1,4093,56769,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.38,104.22.47.238,443,15.0,11.507,2,56958,655432,2,False,,AS13335 CLOUDFLARENET
192.168.108.38,173.230.154.112,443,0.0,11.346,1,9120,103474,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.39,109.74.204.144,443,0.0,13.39,1,6808,91159,1,False,GB,AS63949 Akamai Connected Cloud
192.168.108.39,162.222.148.34,443,44.0,12.47,2,13592,169489,2,False,US,
192.168.108.39,15.177.83.56,443,171.0,11.805,4,40732,480850,2,False,AU,AS16509 AMAZON-02
192.168.108.40,212.111.43.232,443,0.0,12.771,1,7496,95734,1,False,GB,AS63949 Akamai Connected Cloud
192.168.108.40,94.46.135.219,443,45.0,11.695,2,8523,99677,2,False,PT,AS24768 Almouroltec Servicos De Informatica E Internet Lda
192.168.108.40,198.199.102.3,443,0.0,11.3,1,6951,78543,1,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.41,147.154.42.172,443,0.0,14.038,1,3827,53725,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.41,99.77.253.157,443,0.0,13.261,1,9085,120479,1,False,US,AS16509 AMAZON-02
192.168.108.41,52.94.69.125,443,0.0,12.86,1,6952,89405,1,False,DE,AS16509 AMAZON-02
192.168.108.42,146.190.178.129,443,0.0,12.173,1,5700,69386,1,False,US,
192.168.108.42,173.255.211.181,443,0.0,11.673,1,3328,38848,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.42,140.91.6.50,443,133.0,11.57,2,19502,225637,2,False,US,AS31898 ORACLE-BMC-31898
192.168.108.43,150.222.237.149,443,142.0,11.686,2,21029,245753,1,False,US,
192.168.108.43,139.144.243.185,443,0.0,10.88,1,5309,57762,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.43,146.75.89.140,443,893840.0,10.77,4,27827,299692,3,False,PT,AS54113 FASTLY
192.168.108.44,52.219.29.195,443,172.0,10.9,3,43035,469062,2,False,US,
192.168.108.44,150.222.233.222,443,119.0,10.643,2,18632,198298,1,False,US,
192.168.108.44,172.105.158.101,443,133.0,10.626,4,51189,543925,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.45,159.248.220.89,443,480.0,11.109,6,59491,660891,3,False,US,
192.168.108.45,15.221.51.142,443,0.0,10.931,1,19085,208609,1,False,IT,
192.168.108.45,134.65.58.37,443,0.0,10.881,1,7740,84218,1,False,GB,AS31898 ORACLE-BMC-31898
192.168.108.46,54.240.202.110,443,0.0,10.737,1,11671,125306,1,False,US,AS16509 AMAZON-02
192.168.108.46,198.211.97.141,443,0.0,10.736,1,9606,103129,1,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.46,3.2.41.211,443,0.0,10.129,1,6371,64532,1,False,AU,
192.168.108.47,130.35.228.149,443,365.0,11.268,4,32727,368784,3,False,US,AS31898 ORACLE-BMC-31898
192.168.108.47,52.93.64.39,443,99.0,10.923,2,11739,128222,2,False,US,
192.168.108.47,198.58.109.56,443,0.0,10.779,1,8680,93561,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.48,129.213.14.16,443,0.0,11.577,1,9142,105836,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.48,151.148.39.216,443,0.0,11.554,1,6116,70666,1,False,AU,AS16509 AMAZON-02
192.168.108.48,205.251.226.212,443,170.0,10.931,2,20242,221266,2,False,US,
192.168.108.49,3.4.2.92,443,0.0,12.022,1,8660,104112,1,False,US,AS7224 AMAZON-AS
192.168.108.49,45.79.8.204,443,173.0,11.68,2,18477,215806,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.49,143.42.230.42,443,0.0,11.448,1,17987,205911,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.50,140.91.15.216,443,0.0,11.55,1,13004,150193,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.50,130.176.255.141,443,0.0,11.312,1,7213,81591,1,False,US,AS16509 AMAZON-02
192.168.108.50,172.105.158.43,443,0.0,11.186,1,12665,141670,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.51,143.42.228.19,443,0.0,13.032,1,6031,78593,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.51,170.187.131.236,443,23.0,12.666,2,13804,174836,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.51,52.95.40.15,443,0.0,11.342,1,21931,248731,1,False,US,
192.168.108.52,185.89.219.43,443,350.0,11.026,3,47281,521334,2,False,IL,AS32934 FACEBOOK
192.168.108.52,8.25.197.43,443,0.0,10.775,1,6803,73301,1,False,US,AS35995 TWITTER
192.168.108.52,185.88.181.55,443,0.0,10.622,1,13108,139229,1,False,NL,AS46652 SERVERSTACK-ASN
192.168.108.53,15.230.74.176,443,0.0,13.275,1,6857,91026,1,False,KR,
192.168.108.53,143.42.238.147,443,0.0,13.136,1,24290,319064,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.53,45.79.245.222,443,123.0,12.831,3,39190,502848,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.54,13.34.28.170,443,366.0,11.102,4,44659,495789,2,False,US,
192.168.108.54,15.197.33.190,443,65.0,10.889,2,17584,191477,2,False,US,AS16509 AMAZON-02
192.168.108.54,104.26.9.83,443,576930.0,10.696,5,49408,528461,3,False,,AS13335 CLOUDFLARENET
192.168.108.55,172.104.223.152,443,0.0,12.241,1,12172,148995,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.55,15.230.35.191,443,345.0,11.735,4,45490,533808,3,False,US,
192.168.108.55,150.222.2.244,443,0.0,11.349,1,9569,108596,1,False,US,
192.168.108.56,150.222.138.120,443,0.0,15.905,1,16179,257324,1,False,US,
192.168.108.56,164.90.252.106,443,0.0,10.815,1,5531,59819,1,False,US,AS14061 DIGITALOCEAN-ASN
192.168.108.56,72.247.155.216,443,260.0,10.767,5,68244,734751,4,False,ES,AS20940 Akamai International B.V.
192.168.108.57,170.187.132.196,443,164.0,11.721,2,24115,282648,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.57,129.148.164.81,443,134.0,11.42,2,22444,256314,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.57,198.54.117.212,443,422.0,11.316,5,42701,483198,3,False,US,AS22612 NAMECHEAP-NET
192.168.108.58,52.94.253.91,443,0.0,15.085,1,7654,115458,1,False,US,AS16509 AMAZON-02
192.168.108.58,54.155.178.5,443,312.0,11.502,4,36445,419193,2,False,IE,AS16509 AMAZON-02
192.168.108.58,23.49.244.54,443,586653.0,10.828,14,165341,1790356,4,False,PT,AS16625 AKAMAI-AS
192.168.108.59,129.213.4.235,443,0.0,13.784,1,6390,88078,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.59,52.119.206.251,443,0.0,13.42,1,8594,115329,1,False,US,AS16509 AMAZON-02
192.168.108.59,142.4.160.118,443,107.0,12.837,3,16054,206091,3,False,US,AS16509 AMAZON-02
192.168.108.60,139.144.240.242,443,0.0,14.406,1,6171,88899,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.60,52.94.150.210,443,167.0,11.477,3,32539,373466,3,False,BR,AS16509 AMAZON-02
192.168.108.60,52.93.56.179,443,0.0,11.411,1,5587,63754,1,False,GB,
192.168.108.61,146.190.188.128,443,191.0,12.206,3,34084,416045,2,False,CA,AS14061 DIGITALOCEAN-ASN
192.168.108.61,54.192.95.95,443,293441.0,9.781,44,518814,5074444,5,False,US,AS16509 AMAZON-02
192.168.108.61,185.15.58.224,443,301403.0,9.472,12,149390,1415072,4,False,US,AS14907 WIKIMEDIA
192.168.108.62,129.213.215.253,443,0.0,14.886,1,10025,149236,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.62,23.49.244.54,443,109563.0,10.956,11,135059,1479674,3,False,PT,AS16625 AKAMAI-AS
192.168.108.62,18.154.22.25,443,132.0,10.918,2,16527,180434,1,False,US,AS16509 AMAZON-02
192.168.108.64,207.127.124.174,443,47.0,11.037,2,17455,192656,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.64,76.223.172.208,443,0.0,10.814,1,9628,104122,1,False,US,AS16509 AMAZON-02
192.168.108.64,192.26.25.205,443,80.0,10.559,2,15914,168028,2,False,US,
192.168.108.65,52.94.199.88,443,0.0,13.86,1,6374,88343,1,False,US,
192.168.108.65,3.5.163.145,443,0.0,12.066,1,12641,152531,1,False,US,AS16509 AMAZON-02
192.168.108.65,134.70.35.153,443,0.0,11.565,1,11855,137101,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.66,130.35.97.151,443,0.0,13.245,1,6488,85931,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.66,74.207.241.54,443,122.0,12.662,2,16891,213868,2,False,US,AS63949 Akamai Connected Cloud
192.168.108.66,150.222.180.118,443,109.0,11.601,2,13776,159821,1,False,US,
192.168.108.67,3.33.35.127,443,0.0,13.36,1,14091,188261,1,False,DE,AS16509 AMAZON-02
192.168.108.67,3.2.47.6,443,271.0,11.289,4,55902,631064,3,False,US,
192.168.108.67,45.79.253.198,443,582.0,10.731,7,65383,701621,3,False,US,AS63949 Akamai Connected Cloud
192.168.108.68,162.216.18.45,443,124.0,11.636,2,23255,270584,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.68,198.99.2.209,443,0.0,11.423,1,10705,122278,1,False,US,AS16509 AMAZON-02
192.168.108.68,52.94.145.26,443,137.0,10.864,3,49600,538864,2,False,US,AS16509 AMAZON-02
192.168.108.69,52.93.20.134,443,0.0,12.179,1,9434,114897,1,False,US,
192.168.108.69,147.154.38.108,443,280.0,11.571,4,107082,1239052,2,False,US,AS31898 ORACLE-BMC-31898
192.168.108.69,192.26.25.145,443,120.0,10.931,2,23252,254160,1,False,US,
192.168.108.70,15.230.190.45,443,0.0,13.757,1,4681,64397,1,False,GB,
192.168.108.70,52.144.193.33,443,0.0,13.508,1,9081,122670,1,False,US,
192.168.108.70,52.144.197.181,443,0.0,11.858,1,13216,156710,1,False,US,
192.168.108.71,193.126.240.146,443,225.0,11.227,3,25203,282950,2,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.71,192.168.108.240,443,2341.0,9.637,11,111472,1074286,3,False,,
192.168.108.71,88.157.217.145,443,262.0,9.306,3,37442,348449,2,False,PT,"AS2860 Nos Comunicacoes, S.A."
192.168.108.72,198.74.62.160,443,0.0,13.57,1,11756,159532,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.72,52.95.245.107,443,0.0,11.119,1,17247,191767,1,False,US,AS14618 AMAZON-AES
192.168.108.72,52.46.252.43,443,208.0,10.869,3,22723,246979,2,False,US,
192.168.108.73,173.255.234.164,443,0.0,11.484,1,10182,116925,1,False,US,AS63949 Akamai Connected Cloud
192.168.108.73,192.29.130.144,443,94.0,11.07,2,22617,250377,1,False,BR,AS31898 ORACLE-BMC-31898
192.168.108.73,129.149.0.159,443,71.0,10.927,2,25881,282796,2,False,BR,AS31898 ORACLE-BMC-31898
192.168.108.74,129.149.56.207,443,0.0,13.633,1,8812,120132,1,False,US,AS31898 ORACLE-BMC-31898
192.168.108.74,104.22.47.238,443,0.0,12.834,1,8543,109641,1,False,,AS13335 CLOUDFLARENET
192.168.108.74,207.127.125.19,443,177.0,10.294,3,23942,246452,2,False,US,AS31898 ORACLE-BMC-31898
